AverageReward,MaxRewardRollout,Time,timesteps,Iteration,StdRewards,MinRewardRollout
1.0831110450310943,4.204405763820267,235.21425485610962,80000,10,1.4936058589632353,-2.0614282296256645
736.4118281412109,786.8593810425356,527.9774742126465,160000,20,21.874490731754047,672.8029728107246
