MaxRewardRollout,StdRewards,Time,MinRewardRollout,AverageReward,timesteps,Iteration
6.766845699103051,1.840861869166064,18.26664900779724,-2.1637665452283006,2.145650276788894,80000,10
926.7649181609792,123.74699858977671,36.37830877304077,-2.3488881966093182,851.3502251996923,160000,20
1535.9983929203559,41.48139625011215,717.2726275920868,1356.0822481764337,1447.961650465348,240000,30
